SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1649447292.749376, -0.362422, -9.723302, 1.423503, -0.012420, -0.037843, 0.030382, 92.109070, -43.369934, 54.783630
1649447292.782708, -0.731878, -9.667038, 1.494580, -0.001617, 0.025191, 0.023321, 91.980103, -43.626831, 54.669968
1649447292.816033, -0.687286, -9.642198, 1.517176, -0.000140, 0.057288, -0.005535, 91.914215, -43.580780, 54.637268
1649447292.849431, -0.526425, -9.666140, 1.445799, 0.000678, 0.053925, -0.023664, 92.029953, -43.348434, 54.524506
1649447292.882718, -0.548571, -9.634267, 1.438616, 0.001378, 0.040374, -0.027833, 91.943863, -43.571487, 54.376373
1649447292.916035, -0.529418, -9.688736, 1.331176, 0.024984, 0.076725, -0.029412, 92.037521, -43.532120, 54.571671
1649447292.949400, -0.384120, -9.684845, 1.463306, 0.023302, 0.078613, -0.027014, 91.922302, -43.598083, 54.508606
1649447292.982712, -0.358382, -9.711780, 1.484255, 0.017170, 0.029949, -0.016793, 91.920807, -43.370636, 54.716644
1649447293.015761, -0.504428, -9.651625, 1.452383, 0.017450, 0.019439, -0.019569, 92.076782, -43.653488, 54.338272
1649447293.048763, -0.649278, -9.687838, 1.437868, 0.028703, 0.067150, -0.039674, 92.128204, -43.412323, 54.519592
1649447293.081757, -0.495450, -9.663746, 1.683573, 0.017784, 0.032690, -0.051385, 92.032684, -43.269302, 54.432205
1649447293.116030, -0.261567, -9.687090, 1.738490, -0.013903, -0.101173, -0.044463, 92.313065, -43.468109, 54.686371
1649447293.149365, -0.358681, -9.752631, 1.270274, 0.004850, -0.027626, -0.036440, 92.343262, -43.231400, 54.594437
1649447293.182666, -0.363619, -9.630975, 1.485901, 0.009793, -0.015540, -0.028380, 92.387115, -43.355789, 54.604721
1649447293.216026, -0.433201, -9.666888, 1.456722, 0.016510, 0.007905, -0.031145, 92.547424, -43.548553, 54.796356
1649447293.249358, -0.461632, -9.708637, 1.549198, 0.019225, 0.033451, -0.038116, 92.376862, -43.193726, 54.687637
1649447293.282694, -0.391901, -9.700258, 1.593192, 0.013187, 0.028249, -0.044538, 92.447418, -43.303604, 54.741714
1649447293.316031, -0.396989, -9.664494, 1.475127, 0.013216, 0.037459, -0.051104, 92.534912, -43.193237, 55.006577
1649447293.349359, -0.196474, -9.679907, 1.522114, 0.014137, 0.013695, -0.038539, 92.620163, -43.425232, 54.810669
1649447293.382693, -0.083348, -9.703101, 1.499070, 0.022101, -0.000952, -0.014446, 92.442520, -43.260834, 54.668350
1649447293.416022, -0.020949, -9.694123, 1.528698, 0.013617, -0.039423, 0.020020, 92.399353, -43.265366, 54.950806
1649447293.449352, -0.391003, -9.674221, 1.460313, 0.026188, -0.000269, 0.032737, 92.642319, -43.250305, 55.092453
1649447293.481893, -0.303914, -9.681104, 1.634192, 0.021080, 0.001029, 0.032230, 92.578964, -43.296860, 55.293411
1649447293.516024, -0.367510, -9.693374, 1.680730, 0.007550, -0.022956, 0.035664, 92.639236, -43.210007, 54.987076
1649447293.549359, -0.355090, -9.719112, 1.541716, 0.003332, -0.007606, 0.034725, 92.502151, -43.100708, 55.264221
1649447293.582685, -0.369156, -9.658808, 1.642123, -0.005807, -0.020745, 0.031410, 92.526352, -43.226593, 55.124100
1649447293.616029, -0.524480, -9.642049, 1.523760, -0.009756, -0.009483, 0.011794, 92.547028, -43.209229, 55.007004
1649447293.649366, -0.480786, -9.663896, 1.570746, -0.006799, -0.001591, 0.000460, 92.512314, -43.244476, 54.769669
1649447293.682688, -0.319776, -9.648782, 1.599626, -0.018724, -0.026734, 0.001880, 92.515488, -43.558334, 55.210236
1649447293.716029, -0.392200, -9.655666, 1.564162, -0.020605, -0.029755, 0.000610, 92.556549, -43.334396, 54.703278
1649447293.749350, -0.443376, -9.686491, 1.511639, -0.017351, -0.004742, -0.006947, 92.581131, -43.213425, 54.955276
1649447293.782672, -0.348057, -9.690531, 1.543213, -0.018896, 0.005362, -0.011635, 92.488892, -43.517105, 55.008438
1649447293.816034, -0.345364, -9.682451, 1.593491, -0.023308, -0.017864, -0.010753, 92.532501, -43.409882, 54.994080
1649447293.849419, -0.428263, -9.680506, 1.510442, -0.024963, -0.022270, -0.013599, 92.524612, -43.389893, 54.734818
1649447293.882667, -0.518794, -9.680805, 1.450587, -0.014315, 0.018537, -0.031757, 92.637726, -43.434753, 54.860428
1649447293.916039, -0.255431, -9.682152, 1.511789, -0.013970, -0.000888, -0.029199, 92.760605, -43.505859, 54.788483
1649447293.949359, -0.299574, -9.660005, 1.467346, -0.005905, -0.008860, -0.013757, 92.702408, -43.430222, 54.870682
1649447293.982695, -0.354641, -9.758616, 1.429189, 0.004224, 0.009073, -0.019454, 92.877991, -43.403824, 55.027466
1649447294.016037, -0.313341, -9.676166, 1.503110, -0.000113, 0.018867, -0.031114, 92.642105, -43.470734, 54.838715
1649447294.048793, -0.370353, -9.678411, 1.533037, -0.004337, 0.018179, -0.036952, 92.810867, -43.395645, 54.973953
1649447294.082673, -0.377835, -9.731532, 1.519121, -0.002401, 0.007282, -0.045422, 92.944702, -43.237167, 54.990692
1649447294.115992, -0.219369, -9.675867, 1.491288, 0.007183, -0.006306, -0.043751, 92.953156, -43.439255, 54.969009
1649447294.149370, -0.154725, -9.736769, 1.508796, 0.008869, -0.027233, -0.026869, 93.015640, -43.194885, 55.348022
1649447294.182672, -0.198270, -9.652972, 1.484555, 0.007637, -0.027034, -0.021977, 93.186615, -43.227798, 54.955170
1649447294.216003, -0.506523, -9.680206, 1.451485, 0.026657, -0.020237, -0.044926, 93.116409, -43.138809, 55.055817
1649447294.248583, -0.367809, -9.555109, 1.333271, 0.045014, -0.050948, -0.060803, 93.144821, -43.191452, 55.236893
1649447294.282668, -0.048931, -9.679608, 1.579126, 0.041111, -0.068012, -0.068897, 93.356354, -43.298920, 55.128220
1649447294.315999, -0.104297, -9.594464, 1.452981, 0.036924, -0.113948, -0.071975, 93.775574, -43.298187, 55.330460
1649447294.349330, -0.696413, -9.637560, 1.388487, 0.068981, 0.004983, -0.113245, 93.807999, -43.251587, 55.549057
1649447294.382680, -0.608726, -9.569774, 1.325789, 0.110835, 0.093433, -0.166522, 94.262619, -43.035278, 55.557861
