SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1649447428.649610, -15.966183, -13.208960, -1.109563, -0.110755, 1.519822, 2.586936, 99.184326, -4.272476, 67.635178
1649447428.682959, -4.866215, -20.806510, 13.434314, 0.081663, 1.172199, 2.320549, 96.186096, -3.582138, 68.470215
1649447428.716312, -4.286220, -12.058696, 0.992546, 0.115562, 0.144837, 1.470796, 95.630692, -3.273132, 68.575958
1649447428.749619, 5.387253, -10.235362, 5.366453, 0.152946, 0.475504, 1.275983, 93.722183, -3.260376, 68.990234
1649447428.782957, 5.597793, -8.964789, 4.779874, -0.152060, -0.104860, 1.518883, 92.863235, -3.114471, 69.156631
1649447428.816296, 3.067721, -9.986664, 1.713799, -0.178953, -0.009892, 1.742807, 91.719391, -3.140869, 69.200027
1649447428.849605, 1.733851, -8.375666, 3.016245, -0.278192, -0.128230, 1.823917, 90.691223, -2.750671, 69.003189
1649447428.882954, 0.482881, -8.970924, 2.161814, -0.351938, -0.242867, 1.770808, 89.831116, -3.154678, 69.213531
1649447428.916283, -1.659032, -8.439112, 1.827075, -0.328645, 0.170382, 1.610551, 88.912674, -3.062408, 68.692078
1649447428.948638, -1.467047, -9.275885, 1.271171, -0.262814, 0.177962, 1.393161, 87.606949, -2.775269, 68.651093
1649447428.982940, -1.520468, -9.159467, 1.931672, -0.219490, 0.165081, 1.261175, 86.654648, -2.871460, 68.700760
1649447429.016282, -0.108936, -9.755175, 1.532439, -0.200575, 0.012288, 1.282263, 85.814484, -2.587540, 68.520508
1649447429.049618, -0.048483, -9.743653, 1.793856, -0.139017, 0.013880, 1.361816, 85.061951, -2.318542, 68.510284
1649447429.082945, 1.166275, -9.725397, 2.215834, -0.184102, 0.003157, 1.634703, 84.160690, -1.794815, 68.531555
1649447429.116290, 2.044648, -9.775376, 2.023849, -0.220734, -0.271458, 1.935945, 83.134262, -0.904877, 68.555176
1649447429.149610, 0.385018, -9.932346, 0.895132, -0.096577, -0.246213, 2.053742, 81.870697, 0.062088, 68.653015
1649447429.182954, -2.179921, -11.589732, 2.446874, 0.026801, -0.117893, 1.857900, 80.537582, 1.186249, 68.984589
1649447429.216318, -3.200449, -12.327146, 3.687071, -0.265760, -1.067964, 1.435268, 79.566193, 2.079269, 69.442093
1649447429.249609, -3.901052, -13.070845, 1.026215, -0.260913, -1.508616, 0.150190, 79.758286, 2.207611, 69.834930
1649447429.282942, 8.104223, -12.345701, -0.099659, -0.413635, -0.546337, -2.663859, 79.917877, 0.920471, 70.441757
1649447429.316272, 3.419369, -12.255020, 0.557101, -0.243513, -0.428808, -3.182156, 79.479095, -1.476593, 71.228439
1649447429.349606, 5.130325, -10.630704, 1.220145, -0.246205, -0.472454, -3.653932, 79.967529, -3.853043, 71.847336
1649447429.382931, 2.473510, -9.583091, 1.227477, -0.260456, -0.116667, -4.015414, 80.489395, -6.532089, 72.670807
1649447429.416277, 3.013402, -8.134001, 1.057639, -0.207056, -0.011998, -3.966462, 81.616837, -9.080399, 73.507278
1649447429.449606, 3.397073, -7.188441, 1.122432, -0.189936, -0.112415, -3.688689, 83.764114, -12.660065, 74.558441
1649447429.482938, 3.608361, -6.879888, 0.916231, -0.188051, -0.291905, -3.246373, 85.797607, -14.916534, 75.744522
1649447429.515428, 3.634847, -7.953239, 0.986561, -0.177116, -0.161145, -2.565447, 88.123596, -17.248779, 77.130402
1649447429.548614, 3.555389, -9.043947, 1.574487, -0.123582, 0.346113, -2.046486, 90.501251, -19.825089, 78.787430
1649447429.581978, 2.251447, -9.747842, 1.916858, -0.062920, 0.686091, -1.493982, 90.934738, -21.421341, 79.715836
1649447429.615374, 0.809539, -10.338163, 1.530643, -0.002747, 0.554640, -0.581907, 91.096939, -22.975800, 80.258453
1649447429.648630, -4.059219, -9.517401, -0.004190, 0.115317, 0.555411, 0.614339, 90.413361, -24.694672, 80.691681
1649447429.681975, -15.508890, -11.770793, -2.915988, 0.036343, 1.461558, 2.673700, 86.297729, -26.004333, 81.226074
1649447429.715295, 12.597541, -25.964668, 11.491719, 0.077372, -0.616651, 2.554870, 80.474213, -25.988403, 81.896469
1649447429.748649, -19.120244, -30.212730, -5.302109, 0.256387, 0.692706, 0.894982, 79.090103, -25.556351, 82.108932
1649447429.781981, 17.288530, -7.567174, 8.266729, -0.023829, -0.083217, 1.364261, 76.773773, -25.368927, 81.830856
1649447429.815313, 2.536657, -9.410260, 2.667590, -0.321259, 0.245552, 1.778677, 74.867538, -25.231735, 81.143524
1649447429.848642, 4.222175, -8.615834, 2.848053, -0.375167, -0.054180, 1.881676, 72.546600, -24.840271, 80.471024
1649447429.882051, 0.044891, -8.142381, 1.676989, -0.408095, -0.025177, 1.864066, 70.003784, -24.672119, 79.548843
1649447429.915315, 0.064643, -8.632893, 1.099088, -0.376232, 0.067430, 1.780584, 67.766357, -24.060867, 78.654343
1649447429.948635, -1.163133, -9.249998, 0.886603, -0.232231, 0.265070, 1.540740, 65.693680, -23.672745, 78.480270
1649447429.981953, -0.786495, -9.437644, 1.986140, -0.245907, 0.054047, 1.419075, 63.592178, -22.932327, 77.829651
1649447430.015308, -0.901118, -9.679608, 1.730858, -0.242926, 0.017063, 1.314874, 61.952698, -22.449966, 77.366547
1649447430.048636, 1.159093, -9.432706, 1.287781, -0.233632, -0.087282, 1.455815, 60.596375, -21.700623, 76.875687
1649447430.081991, 1.469741, -9.907206, 1.381155, -0.169242, -0.135756, 1.718561, 58.904510, -20.616409, 77.186493
1649447430.115328, 0.921468, -9.631724, 2.377442, -0.236704, 0.040711, 1.967595, 56.392471, -19.252289, 76.400864
1649447430.148621, 0.883909, -10.088268, 1.707066, -0.259162, 0.090011, 2.173823, 53.910645, -17.673874, 76.186340
1649447430.181963, -0.193182, -11.338939, 1.228525, -0.125051, 0.105719, 2.027889, 51.744156, -15.847809, 75.013733
1649447430.215905, -1.474679, -12.634801, 2.308759, -0.142556, -0.239459, 1.773687, 49.547531, -13.843430, 74.831558
1649447430.248631, -3.884891, -12.412888, 2.445827, -0.195745, -0.740853, 0.934880, 49.112991, -13.168793, 75.070267
1649447430.281965, 8.935011, -12.738051, 0.803105, -0.233693, -0.193110, -2.656531, 50.437576, -15.750031, 74.602386
1649447430.315288, 4.805163, -14.390948, 2.845509, -0.058827, -0.749191, -3.536877, 54.455978, -22.341461, 74.065018
