SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1649447712.966805, -0.109235, -9.597606, 1.920299, -0.014843, 0.003662, 0.036140, 103.725693, -38.226593, 42.727264
1649447713.000816, -0.131083, -9.556755, 1.984793, -0.009760, -0.018209, 0.038533, 103.767502, -38.485260, 43.182144
1649447713.034147, -0.346561, -9.513360, 2.034922, -0.016549, 0.019288, 0.013434, 103.743851, -38.539520, 42.642700
1649447713.067484, -0.305710, -9.639505, 2.038812, -0.019989, 0.038130, -0.004605, 103.723709, -38.291153, 42.608368
1649447713.100719, -0.350451, -9.597457, 2.094627, -0.033183, 0.063577, -0.028183, 103.782822, -38.293945, 42.716599
1649447713.134154, -0.464625, -9.616311, 2.071134, -0.040877, 0.046406, -0.081129, 103.730408, -38.351334, 42.546371
1649447713.167487, -0.798167, -9.466973, 2.064251, -0.042560, 0.125645, -0.169229, 103.869904, -38.421509, 42.783508
1649447713.200818, -0.349553, -9.537153, 1.907730, -0.045024, 0.168796, -0.200933, 104.198700, -38.483398, 42.958496
1649447713.234156, -0.074370, -9.565434, 1.893814, -0.030125, 0.182584, -0.207324, 104.300888, -38.496811, 43.082336
1649447713.267522, 0.422128, -9.583690, 1.753154, -0.005101, 0.146420, -0.174811, 104.213211, -38.212814, 43.345840
1649447713.300827, 0.158167, -9.626636, 1.809568, 0.015146, 0.117983, -0.144300, 104.480042, -38.310944, 43.483307
1649447713.334147, 0.268450, -9.659706, 1.824082, 0.030108, 0.099833, -0.121912, 104.748581, -38.096359, 43.379868
1649447713.367498, 0.215329, -9.573964, 1.838597, 0.048507, 0.104961, -0.095648, 104.931641, -38.167679, 43.540115
1649447713.400811, 0.093823, -9.550919, 1.894562, 0.059672, 0.150877, -0.118518, 105.108261, -38.089401, 43.614929
1649447713.434139, -0.169240, -9.545383, 2.028038, 0.060760, 0.171078, -0.142889, 105.031036, -37.917267, 43.904465
1649447713.467468, 0.100856, -9.577555, 1.939902, 0.071922, 0.205648, -0.190934, 105.292206, -38.004227, 44.010300
1649447713.500807, -0.047285, -9.508722, 2.019958, 0.078883, 0.206890, -0.210396, 105.509888, -37.935715, 44.345551
1649447713.534210, 0.060903, -9.551069, 1.975516, 0.086212, 0.286079, -0.251072, 105.947662, -37.505539, 44.668442
1649447713.567468, 0.315885, -9.515006, 1.893065, 0.117028, 0.327084, -0.258770, 105.886749, -37.375854, 45.132370
1649447713.600815, 0.615459, -9.478046, 1.850868, 0.147096, 0.209983, -0.252531, 106.022614, -37.202927, 45.366669
1649447713.634204, 0.227748, -9.597606, 2.023699, 0.181196, 0.299005, -0.254056, 106.587601, -36.886475, 45.815323
1649447713.667479, 1.400608, -9.384373, 2.258929, 0.174422, -0.020095, -0.198880, 106.510208, -36.684982, 46.138733
1649447713.700831, -0.055216, -9.716718, 2.263568, 0.215468, 0.445626, -0.210917, 106.757004, -36.693787, 46.395264
1649447713.734204, 1.308730, -9.428665, 2.856582, 0.171726, 0.240168, -0.189950, 107.125732, -36.414795, 46.770477
1649447713.767480, 0.774973, -9.611074, 2.561197, 0.143705, 0.036604, -0.168980, 107.378311, -36.204453, 47.298447
1649447713.800806, 0.749535, -9.593267, 2.849549, 0.085424, 0.100875, -0.226676, 107.327972, -36.095352, 47.133011
1649447713.834177, 0.463428, -9.458593, 2.784307, 0.051435, 0.003321, -0.264562, 107.613678, -35.751358, 47.436966
1649447713.867461, 0.491111, -9.378088, 2.958784, 0.015279, -0.059564, -0.323591, 108.125351, -35.591904, 47.784042
1649447713.900797, 1.015142, -9.370606, 2.359785, 0.005675, -0.107913, -0.345201, 108.599258, -35.416275, 47.747681
1649447713.934181, 1.163732, -9.242067, 2.526332, 0.017908, -0.214033, -0.328413, 109.550690, -35.566391, 47.699188
1649447713.967473, 0.902614, -9.373150, 2.370709, 0.029333, -0.114622, -0.334927, 109.851654, -35.186691, 47.679565
1649447714.000826, 1.225682, -9.208249, 2.591873, 0.012521, -0.104085, -0.350847, 110.505112, -35.351685, 47.896835
1649447714.034200, 1.162535, -9.319729, 2.452411, 0.020316, -0.066954, -0.371240, 110.827271, -35.144943, 47.819473
1649447714.067457, 1.605761, -9.371803, 2.542493, 0.026167, -0.040561, -0.377130, 111.198380, -34.890854, 47.787140
1649447714.100245, 1.773056, -9.225757, 2.648586, 0.006520, -0.065982, -0.374699, 111.835587, -34.719299, 47.994995
1649447714.134190, 1.246781, -9.349357, 2.685247, 0.008721, -0.072202, -0.460017, 112.492523, -34.339996, 48.093643
1649447714.167489, 1.609203, -9.364621, 2.412906, -0.003908, -0.120526, -0.527021, 113.211746, -34.376480, 48.306259
1649447714.200791, 1.841590, -9.304466, 2.391957, 0.007499, -0.263754, -0.571553, 113.894852, -33.910202, 48.489731
1649447714.234139, 2.209549, -9.283517, 2.313098, 0.038395, -0.231346, -0.585063, 115.091873, -33.555420, 48.534210
1649447714.267499, 2.420688, -9.140314, 2.574814, 0.024813, -0.222556, -0.622217, 115.846771, -33.454208, 48.382797
1649447714.300804, 2.617311, -9.309105, 2.712481, 0.018741, -0.341924, -0.637544, 116.734116, -32.865936, 48.676895
1649447714.334147, 2.657863, -9.395296, 2.773383, -0.040629, -0.553541, -0.687414, 118.021637, -32.225601, 47.744629
1649447714.367513, 1.970129, -9.431957, 3.231424, -0.141954, -0.637217, -0.874704, 119.241013, -31.651260, 47.698395
