SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1648228413.285499, -2.898630, -7.867197, -0.557400, -0.172428, -0.541758, 0.592567, 33.745117, -33.033569, 30.563843
1648228413.318835, -3.154061, -7.764097, -0.415693, -0.322121, 0.199658, 0.377600, 33.066498, -32.963013, 30.437378
1648228413.352169, -3.135806, -7.987506, -0.324564, -0.354692, 0.572655, 0.250304, 33.210571, -33.164215, 29.446365
1648228413.385553, -3.180547, -10.487202, -0.221314, -0.278447, 0.520832, 0.193598, 33.095367, -33.303909, 29.342667
1648228413.418836, -3.827431, -12.580333, -0.343418, -0.145173, 0.021556, -0.139444, 33.167084, -33.554611, 28.887054
1648228413.451357, -3.601627, -13.316550, -0.773626, -0.049656, -0.323083, -0.294314, 33.599197, -34.121704, 29.009201
1648228413.485521, -4.030190, -14.697256, -2.232593, 0.323346, -0.813429, -0.457603, 33.541733, -35.168503, 29.903870
1648228413.518834, -3.942502, -12.510153, -2.928857, 0.571140, -0.691780, -0.874239, 34.081238, -36.380829, 31.234573
1648228413.552183, -1.599027, -8.701127, -2.751387, 0.558717, 0.384345, -0.673120, 35.125534, -37.466614, 32.317856
1648228413.585519, 1.325939, -6.829011, -1.991078, 0.313766, 0.520520, -0.270431, 35.965805, -38.664108, 33.176956
1648228413.618843, 1.304990, -7.153126, -2.320879, 0.193912, -0.000156, -0.212604, 36.252289, -39.221497, 33.513443
1648228413.652168, 0.579098, -7.691373, -1.485004, 0.000878, -0.727269, -0.279432, 36.424911, -39.511993, 33.965820
1648228413.685505, -1.048810, -8.263437, -0.791733, 0.067600, -1.207190, -0.555251, 36.455307, -40.246185, 35.300812
1648228413.718840, -1.398214, -8.423999, -2.097620, 0.017532, -0.548555, -0.839373, 37.284790, -41.104294, 35.845703
1648228413.752173, -1.377564, -8.395867, -1.522263, 0.062351, -0.607553, -0.960231, 38.708099, -42.043732, 36.418198
1648228413.785509, -1.078289, -8.606556, -1.138293, 0.000185, -0.644171, -0.880753, 40.290863, -42.976639, 37.196716
1648228413.818909, -1.449839, -8.981698, -0.811185, -0.009693, -0.672321, -0.847480, 41.286835, -43.729401, 37.407730
1648228413.852179, -1.678036, -9.148544, -1.007061, -0.067159, -0.851370, -0.773185, 42.562943, -44.344696, 37.745926
1648228413.885514, -1.830068, -9.203610, -1.139490, -0.061790, -0.827507, -0.722524, 43.803543, -45.154343, 38.151672
1648228413.917885, -2.072930, -8.261492, -1.406294, -0.059024, -0.686979, -0.697532, 44.908691, -45.817581, 38.586990
1648228413.952208, -1.853860, -8.878747, -1.415123, -0.011082, -0.470030, -0.491539, 45.969818, -46.522949, 38.854691
1648228413.985511, -0.746243, -10.519075, -0.980575, -0.015346, -0.640581, 0.007495, 46.112717, -46.957748, 39.103180
1648228414.018844, -2.107047, -11.704055, -0.735170, -0.012790, -1.146042, -0.026649, 45.964920, -47.647385, 39.116852
1648228414.052174, -3.717896, -12.617592, -1.029956, 0.079264, -1.035075, -0.095140, 45.919403, -48.056870, 39.795502
1648228414.085514, -3.916615, -14.851233, -0.879420, 0.289199, 0.337057, 0.112809, 45.990387, -48.591690, 40.777588
1648228414.118861, -1.364845, -12.485313, -0.525527, 0.244463, 1.059056, 0.228634, 45.758850, -49.036301, 41.219070
1648228414.152177, -0.360028, -9.945813, -0.793678, 0.217342, 1.278668, 0.285667, 45.242340, -49.259766, 41.219528
1648228414.185508, -0.324414, -9.352350, -0.433500, 0.054036, 1.370817, 0.452122, 44.577835, -49.537201, 41.587479
1648228414.218852, 0.065990, -9.585037, -0.599897, -0.012980, 1.525590, 0.551626, 43.434357, -49.805054, 41.465958
1648228414.252233, -0.390554, -9.548076, -0.468066, -0.090581, 1.707458, 0.623853, 42.434616, -49.875748, 40.777985
1648228414.285517, -0.192135, -9.267955, -0.151284, -0.234094, 1.832353, 0.849788, 41.369507, -49.849426, 39.820908
1648228414.318851, 0.089483, -8.865429, 0.111330, -0.364996, 1.672468, 0.998965, 39.903061, -49.422119, 38.554932
1648228414.352187, 0.249596, -8.093150, 0.082899, -0.447198, 1.221585, 1.122398, 37.612762, -48.939102, 36.971237
1648228414.385513, -0.025139, -7.710227, 0.077662, -0.474821, 0.469306, 1.191834, 35.428513, -48.351395, 35.807877
1648228414.418847, -0.660500, -7.635408, 0.003142, -0.456928, 0.083614, 1.157868, 33.585297, -47.794525, 35.061523
1648228414.452178, -1.621473, -7.568820, -0.190339, -0.431815, -0.027224, 1.100704, 30.265732, -46.961395, 34.608612
1648228414.485515, -2.125901, -7.564331, -0.095618, -0.364806, -0.026285, 0.940359, 28.641464, -46.198990, 34.176071
1648228414.518900, -2.123208, -7.882759, -0.013617, -0.327980, 0.085785, 0.721825, 26.941010, -45.387909, 33.712524
1648228414.552177, -2.327164, -9.616161, -0.008380, -0.326847, 0.090091, 0.735557, 24.904816, -45.079376, 33.112259
1648228414.585590, -3.302652, -11.911752, -0.316035, -0.222360, -0.359925, 0.546291, 23.565277, -44.348495, 32.941193
1648228414.618397, -3.332729, -12.217761, -1.018284, -0.117712, -0.893406, -0.139472, 22.649780, -44.092407, 33.851593
1648228414.651822, -3.152565, -11.357793, -1.793706, -0.049562, -0.899535, -0.504089, 22.419281, -44.530380, 34.951187
1648228414.685526, -4.808604, -13.940538, -2.389264, 0.149923, -1.122768, -0.819783, 23.247833, -45.465454, 37.170212
