SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1648227775.652785, 2.707244, -2.329857, 2.261024, -0.529395, 0.813392, 2.854641, 160.657425, -28.832397, 105.078568
1648227775.686154, 2.175132, -2.833238, 1.534683, -0.904627, 0.716074, 3.903790, 156.567566, -34.034180, 103.932343
1648227775.719450, 2.030882, -3.999065, 2.254440, -1.131782, 1.170579, 5.032313, 147.584549, -42.672745, 102.091339
1648227775.752861, 1.092355, -5.325303, 2.659808, -1.039535, 1.606120, 5.755288, 138.342789, -49.026825, 100.719589
1648227775.786128, 1.571344, -8.267927, 2.585139, -0.563309, 1.724478, 6.331642, 127.009888, -54.245239, 99.508820
1648227775.819466, 5.340117, -17.781287, 5.637297, -0.886397, 0.965214, 6.921091, 114.050171, -57.095657, 98.107376
1648227775.852810, 2.328660, -17.678486, 4.332009, -0.455231, 0.861976, 5.721790, 98.518326, -57.015045, 95.751099
1648227775.886144, 2.417246, -15.055788, 3.652804, 0.021036, 1.664092, 4.282329, 90.154465, -55.280334, 94.959534
1648227775.919468, 8.964340, -8.259696, 4.297442, 0.457639, -0.085032, 0.183428, 86.556305, -54.319092, 94.682571
1648227775.952795, 8.187721, -9.614665, 3.506159, 0.805346, -0.025383, -2.151134, 90.925827, -55.422394, 96.837967
1648227775.986134, 3.069516, -16.304214, 3.240402, -0.101709, -0.022398, -2.948359, 96.686615, -56.647659, 97.653229
1648227776.019464, 7.127838, -16.653169, 0.596904, 1.200339, 2.461269, -3.982143, 102.687515, -57.444702, 98.995178
1648227776.052794, 8.348282, -9.000403, 3.763086, 1.092982, 1.784283, -3.129997, 110.151718, -56.885681, 102.058228
1648227776.086167, 6.693739, -7.049278, 8.665813, 0.947540, -0.783757, -2.011101, 114.585632, -56.084579, 103.943756
1648227776.119461, 2.707992, -9.788095, 2.227056, 0.486390, -2.454918, -0.842075, 118.632248, -55.470016, 104.246643
